frame_number,timestamp,similarity,match_image_path
500,0:00:16,0.9806313514709473,WhatsApp_Video_2025-10-28_at_18_F500_61121cc2.jpg
500,0:00:16,0.9806313514709473,WhatsApp_Video_2025-10-28_at_18_F500_ed940ff4.jpg
510,0:00:17,0.9903570413589478,WhatsApp_Video_2025-10-28_at_18_F510_8e48108f.jpg
510,0:00:17,0.9903570413589478,WhatsApp_Video_2025-10-28_at_18_F510_b2258180.jpg
520,0:00:17,0.984993577003479,WhatsApp_Video_2025-10-28_at_18_F520_87aae5cc.jpg
520,0:00:17,0.984993577003479,WhatsApp_Video_2025-10-28_at_18_F520_427a1864.jpg
530,0:00:17,0.9802565574645996,WhatsApp_Video_2025-10-28_at_18_F530_1f53b030.jpg
530,0:00:17,0.9802565574645996,WhatsApp_Video_2025-10-28_at_18_F530_75555dc1.jpg
540,0:00:18,0.953570544719696,WhatsApp_Video_2025-10-28_at_18_F540_34d3f18c.jpg
540,0:00:18,0.953570544719696,WhatsApp_Video_2025-10-28_at_18_F540_ca630087.jpg
550,0:00:18,0.9776082038879395,WhatsApp_Video_2025-10-28_at_18_F550_b25f9a59.jpg
550,0:00:18,0.9776082038879395,WhatsApp_Video_2025-10-28_at_18_F550_ab6191f6.jpg
560,0:00:18,0.97395920753479,WhatsApp_Video_2025-10-28_at_18_F560_97ebc167.jpg
560,0:00:18,0.97395920753479,WhatsApp_Video_2025-10-28_at_18_F560_ef5babd6.jpg
570,0:00:19,0.9791510701179504,WhatsApp_Video_2025-10-28_at_18_F570_fda7b472.jpg
570,0:00:19,0.9550962448120117,WhatsApp_Video_2025-10-28_at_18_F570_5ff9534c.jpg
570,0:00:19,0.9791510701179504,WhatsApp_Video_2025-10-28_at_18_F570_eaf5f34e.jpg
570,0:00:19,0.9550962448120117,WhatsApp_Video_2025-10-28_at_18_F570_2df56d31.jpg
580,0:00:19,0.9820273518562317,WhatsApp_Video_2025-10-28_at_18_F580_abbfde80.jpg
580,0:00:19,0.9820273518562317,WhatsApp_Video_2025-10-28_at_18_F580_63b757ca.jpg
590,0:00:20,0.9710893630981445,WhatsApp_Video_2025-10-28_at_18_F590_2a991398.jpg
590,0:00:20,0.9710893630981445,WhatsApp_Video_2025-10-28_at_18_F590_241e21b7.jpg
